Time,HR,RR,participant_id,condition,Task Name,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7
10:35:53.269,69,15,1,1,poms_baseline,confused,0,-1,-1,-1,-1,-1
10:35:53.319,69,15,1,1,poms_baseline,confused,0,-1,-1,-1,-1,-1
10:35:53.369,69,15,1,1,poms_baseline,confused,0,-1,-1,-1,-1,-1
10:35:53.419,69,15,1,1,poms_baseline,confused,0,-1,-1,-1,-1,-1
10:35:53.469,69,15,1,1,poms_baseline,confused,0,-1,-1,-1,-1,-1
10:35:53.519,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.569,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.619,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.669,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.719,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.770,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.820,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.870,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.920,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:53.970,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.19,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.69,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.119,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.169,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.219,69,15,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.269,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.319,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.369,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.419,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.469,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.519,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.569,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.619,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.669,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.719,68,14,1,1,poms_baseline,sad,0,-1,-1,-1,-1,-1
10:35:54.770,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:54.820,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:54.871,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:54.921,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:54.921,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:54.971,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.20,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.70,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.120,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.170,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.220,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.270,68,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.320,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.370,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.420,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.470,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.520,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.570,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.620,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.670,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.720,69,14,1,1,poms_baseline,active,0,-1,-1,-1,-1,-1
10:35:55.771,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:55.821,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:55.871,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:55.921,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:55.971,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.20,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.70,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.120,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.170,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.220,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.270,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.320,69,14,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.370,68,13,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.420,68,13,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.470,68,13,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.520,68,13,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.570,68,13,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.620,68,13,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.670,68,13,1,1,poms_baseline,on edge,0,-1,-1,-1,-1,-1
10:35:56.720,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:56.771,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:56.821,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:56.871,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:56.921,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:56.971,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.20,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.70,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.120,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.170,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.220,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.270,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.320,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.370,68,13,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.420,68,14,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.470,68,14,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.520,68,14,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.570,68,14,1,1,poms_baseline,grouchy,0,-1,-1,-1,-1,-1
10:35:57.620,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:57.670,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:57.720,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:57.771,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:57.821,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:57.871,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:57.921,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:57.971,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.20,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.70,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.120,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.170,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.220,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.270,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.320,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.370,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.420,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.470,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.520,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.570,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.620,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.670,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.720,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.771,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.821,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.871,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.921,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:58.971,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.20,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.70,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.120,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.170,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.220,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.270,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.320,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.370,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.420,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.470,68,14,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.520,69,15,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.570,69,15,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.620,69,15,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.670,69,15,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.720,69,15,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.771,69,15,1,1,poms_baseline,ashamed,4,-1,-1,-1,-1,-1
10:35:59.821,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:35:59.871,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:35:59.921,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:35:59.971,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.20,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.70,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.120,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.170,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.220,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.270,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.320,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.370,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.420,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.470,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.520,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.570,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.620,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.670,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.720,69,15,1,1,poms_baseline,energetic,0,-1,-1,-1,-1,-1
10:36:0.771,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:0.821,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:0.871,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:0.921,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:0.971,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.20,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.70,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.120,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.170,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.220,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.270,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.320,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.370,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.420,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.470,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.520,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.570,69,15,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.620,69,16,1,1,poms_baseline,hopeless,0,-1,-1,-1,-1,-1
10:36:1.670,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:1.720,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:1.771,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:1.821,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:1.871,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:1.921,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:1.971,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.20,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.70,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.120,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.170,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.220,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.270,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.320,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.370,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.420,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.470,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.520,69,16,1,1,poms_baseline,uneasy,0,-1,-1,-1,-1,-1
10:36:2.570,69,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:2.620,69,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:2.670,69,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:2.720,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:2.771,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:2.821,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:2.871,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:2.921,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:2.971,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.20,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.70,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.120,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.170,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.220,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.270,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.320,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.370,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.420,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.470,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.520,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.570,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.620,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.670,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.720,68,16,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.771,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.821,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.871,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.921,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:3.971,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:4.20,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:4.70,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:4.120,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:4.170,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:4.220,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:4.270,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:4.320,68,18,1,1,poms_baseline,restless,0,-1,-1,-1,-1,-1
10:36:4.370,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.420,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.470,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.520,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.570,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.620,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.670,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.720,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.771,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.821,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.871,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.921,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:4.971,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.20,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.70,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.120,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.170,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.220,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.270,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.320,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.370,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.420,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.470,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.520,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.570,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.620,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.670,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.720,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.771,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.821,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.871,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.921,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:5.971,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.20,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.70,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.120,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.170,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.220,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.270,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.320,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.370,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.420,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.470,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.520,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.570,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.620,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.670,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.720,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.771,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.821,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.871,68,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.921,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:6.971,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.20,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.70,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.120,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.170,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.220,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.270,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.320,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.370,67,18,1,1,poms_baseline,cant concentrate,0,-1,-1,-1,-1,-1
10:36:7.420,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.470,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.520,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.570,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.620,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.670,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.720,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.771,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.821,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.871,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.921,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:7.971,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.20,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.70,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.120,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.170,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.220,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.270,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.320,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.370,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.420,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.470,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.520,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.570,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.620,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.670,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.720,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
10:36:8.771,67,18,1,1,poms_baseline,fatigued,2,-1,-1,-1,-1,-1
